donor_code,1012,913,914,953,921,916,915,801,1,2,1601,301,1011,1013,68,3,82,918,990,18,4,5,1311,811,1312,1313,40,75,20,912,988,958,909,901,905,903,21,976,6,701,613,742,552,84,22,7,820,104,8,951,978,76,9,77,69,61,50,10,11,971,959,948,974,967,963,576,12,302,923,964,966,928
Nicaragua,,,,,,,,0.135038013,2.338646317,4.31682862,0.61278694,12.50375474,,,0.00959644,0.56098311,,34.68879808,,1.61455054,1.070443382,18.72198459,4.36202,3.4013817,7.21479,,0.00757596,,,176.309248,,,15.03482,,53.22662722,,1.66280376,,0.66014223,13.11087631,,19.532246,,,11.78452673,0,,2.932244,22.8612724,4.5307,,,0.0504166,,,,15.00148677,3.157529781,25.67158174,,1.75743249,,1.40618045,,1.066402,,0.12132424,25.80089,,,0.77975,
Niger,,3.9013802,27.25028,3.3867657,,,,0.332523459,0.0619287,17.37525863,6.1952135,7.33899706,5.3326623,,,10.45971216,,261.1422723,,,59.13105586,26.88859253,19.1441242,5.5025138,35.40599,,,,,,,51.4282,,,145.5995952,,3.0238861,12.350615,3.437589951,32.04881714,,0.502271,0.00992772,,19.76088383,,,,10.3986196,2.473505,,0.00171195,,,,,17.43682082,7.5447516,27.28931614,0.3673052,9.25819227,,3.272204797,,19.881836,0.53095,0.18124941,80.48886,1.791885,,24.88183,1.70788837
Nigeria,,389.638709,33.506915,1.73604,,,,2.377952274,0.86157984,9.28227641,189.2584163,20.71519989,,,0.29773827,0.332105,0,211.87704,,1.29398673,101.0252072,62.19703944,76.8411416,5.806944,236.76814,,0.03457875,0.18983,,,,,,0,926.1425604,,0.61380318,8.1474779,0.12249336,35.14957673,,79.840369,,,0.331697,2.58844128,0.1112675,,12.65787696,,,0.06481885,0.012669494,0.0936376,,,0.14901943,1.031918934,2.34229852,2.2177446,11.34048729,,8.045610964,,56.038229,0.1437,406.740036,485.83306,,,,2.42999767
Niue,,,,,,,,2.059472381,,,,,,,,,,0.779578,,,,,,0.0301184,,,,,,,,,,,,,,,,0.06532039055,,,,,,,10.6045332,,,,,,,,,,,,,,0.00995127,,,,,,,,,,,0.032295
"North & Central America, regional",,,,,,,,,2.198859,0,2.8636342,2.77400774,0.060163,,,4.005019811,,50.70078982,,10.78293855,24.61631432,80.78424314,,12.155373,,,,,,60.778991,,,71.865216,,,,1.7251436,,0.3877712,,,,,,0.7709733,20.1358107,0.2519781,5.30715,7.5937388,0.65,,,0.0925939,,,,29.34518691,6.99533303,37.8204881,,,,,2.9297,,,3.4611022,115.71897,,,,
"North of Sahara, regional",,6.064165,,,,,,0.0347162,0.147111,0.059639097,0.34324184,7.451921168,,,,0.647302,,50.24727498,,4.8117704,39.11336041,150.1895808,,,,,,,,,,,,,,,,,0.12666741,,,,,,0.0165848,,,,0.2037137,,,,0.0587833,0.0655465,,,2.47206044,2.381691147,16.9218762,,,,,8.0912,,,0.000156092,0.03952,,,,
"Oceania, regional",,,,,,0.673834,,105.0237221,,,0.316,1.6570173,,,,,0.132679,39.7688964,,1.854466,18.87886622,8.12301247,,2.34204683,3.78885,0.0824353,,,,,,,,,0.68666,,,,0.0663394,4.00251981,,0.505412,,,,,68.7194351,,,,,,,,,,,,0.00218579,,,,,,,,7.1903293,1.66014,,,,1.50238717
Pakistan,,,,,,527.3085139,337.5156952,74.59381717,1.76418694,0.42364897,44.9554443,34.36499683,,,0.1683647,18.0520429,0,159.9817732,,3.7241057,36.80494587,128.1753487,84.401824,4.04672875,39.480282,,0.12058947,,,,,,,98.78917,1457.541099,,0.72977593,203.822,14.85225882,280.4456327,,12.906197,9.9584813,,0.184833,13.8875035,,,24.00021369,69.424529,,0.04168172,,0.0814071,,,0.15316235,22.97377515,22.11108852,0.6315313,6.96485378,,5.766439567,,18.24446,90.19466,440.0799739,796.44528,,,0.8181,1.46288651
Palau,,,,,,0.1816,0.232298,3.256608385,,,,0.00340364,,,,,,0.0119964,,,,0.0818114,,0.1128994,,,,,,,,,,,,,,,,7.035770413,,,,,,,0.0251225,,,,,,,,,,,,,,0.0181911,,,,,,,12.53167,,,,0.0356379
Panama,,,,,,,,0.0722668,,,0.1299873,0.7795694,,,0.0108647,,,11.80894392,,0.0130025,0.64437047,2.21119193,,1.15285792,0.937207,,,,,2.769168,,,451.134106,235.7468112,,,,,0.0796073,6.249024925,,230.38076,,,0.00120552,0.16745696,,,17.193242,52,,,0.000756269,,,,1.790591956,0.01574369,0.3363619,,0.3785349,,0.70177547,,0.823324,,0.737088737,5.05099,,,1.00537,
Papua New Guinea,,,,,,57.08130556,61.19657711,430.3173569,0.23762435,,0.33435414,,0.286103,,,,,14.39645117,,0.0862412,0.2582123,1.95929554,4.970803,1.53942915,15.9998,,,,,,,,,0,32.25210463,,,,,26.42672923,,2.503946,,,,,22.7648738,,1.4300861,,,0.0265298,,,,,,,0.00306011,1.038013,1.5783242,,1.957729222,,1.691484,,1.80595201,7.02173,0.185077,,,1.50992302
Paraguay,,,,,,,,0.1624699691,0.25560318,2.26013361,,0.528279031,,,0.0489368,,,15.00858653,,0.1678776,1.303360765,7.48656418,,0.5385458,3.867779,,,,,49.935298,,,160.313128,52.473328,,,,,0.87573362,12.17643807,,10.760254,,,0.1337403,0.026536,0.5257091,,1.0536069,59.17205,,,,,,,5.632922311,2.24758664,0.562645,,0.97439836,,0.97904842,,1.16535,,0.24674897,13.80414,,,0.06197,
Peru,,,,,,,,1.66289627,0.89558193,24.70612903,0.381058,27.41614071,,,0.24680914,1.141545,,33.55776301,,2.89401264,16.28744903,110.1399307,,4.8091855,3.726308,0.600192,0.01779226,,,7.86839,,,262.887672,205.5610613,,,0.5094083,,3.19478458,84.58362107,,9.306167,,,1.30763833,0.00420649,0.20043775,,6.517473,,,0.07049315,0.05176199,0.0167147,0.02654,,23.56876303,3.19737107,22.2224402,0.7492926,0.6376778,,1.6619131,,1.19539,0.03411,1.8691651,163.25492,,,,
Philippines,,,,,,3.43447279,686.9618479,132.0464416,2.274462669,10.3542239,2.9945332,60.50190459,1.4563997,,0.4238961,0.402406,0.11012341,81.65974369,,3.0394182,150.8980313,49.93913781,,7.20538955,27.420911,0.48047,,0.12563455,,,,,,444.9170774,0,,4.55473329,,9.36325894,473.2805537,0.1,537.475568,,,1.42978792,0.06165524,7.1260582,,12.45075808,10.957721,,0.02565649,,,,,8.835764368,10.04799764,4.63832829,0.4228098,4.58976113,,5.67927428,,4.442235,9.11692,95.49387244,283.98097,0.02604,,0.58355,0.96208401
Rwanda,,5.97880236,62.964798,2.2470465,,,,1.398610464,0.13631184,42.2877567,4.82287017,5.189918767,,,0.08516456,,,94.267958,,0.08940962,7.237958055,35.76827194,15.0828739,3.0768554,136.7638,0.419925,,,,,,,,,204.6262555,,3.13240898,,2.961367279,22.60957889,,16.457387,4.55234,,0.482396628,50.65576703,0.198501436,0.608815,5.93519322,8.991232,,0.05686255,0.205858,0.00187824,0.00929,0.0796072,0.8029532379,39.08631241,8.121230476,0.8370097,7.8667136,,2.455685823,,7.832501,0.44806,79.16520893,159.98919,,,2.26753,1.90688435
Saint Helena,,,,,,,,,,,,,,,,,,6.63394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.7150474,,,,,0.0003276
Saint Lucia,,,,,,,,0.2569144342,,,,0.29737532,,,,,,3.939435684,,,0.99585665,,,0.01324354,,,,,,,,3.15347,,0,5.5862541,,,,,1.47245771,0.05,0.029747,,,,,0.1006552,,,,,,,,,,0.49257,0.01574369,,,0.04523063,,,,,,0.31025461,0.01558,,,,
Saint Vincent and the Grenadines,,,,,,,,0.497002896,,,,0.42071942,0.28481844,,0.072262,,,4.32381882,,,0.0124851,,,0.0587453,,,,,,,,,,0,3.446615,,,,,0.1331159251,0.05,0.184316,,,,,0.0712869,,,,,0.00171195,,,,,,,,,0.10558943,,,,,,0.00025349,,,,,
Samoa,,,,,,7.9218958,,27.12281586,,,,0.001593192,,,,,,8.65143378,,,0.02005439,,,6.95278702,,,,,,,,,,,4.7893647,,0.132679,,,14.5950872,,0.517959,,,0.02611464,,21.1363419,,,1.17623,,,,0.00198441,,,0.02112295,,0.00315628,,0.49084253,,,,,4.85724,,0.83799,,,,1.28830016
Sao Tome and Principe,,,3.63024812,0.3099613,,,,0.057454752,0.0117505,,0.00898914,0.0453426,,,,,,6.4697914,,,1.52562252,0.00231279,0.12273863,1.7985773,3.977722,,0.0216373,,,,,,,,0.75450565,,,,,2.462541814,,,,,,,,,0.335087,0.04,,,13.38271853,,,,0,,,,0.626352,,0.72698759,,1.28294,,0.156774,0.75198,,,0.35423,0.89956858
Senegal,,16.1094669,21.431182,8.3293084,,,,0.0511998883,2.15913735,20.68961515,21.3195028,73.56243177,,,0.02806995,,0.0358233,93.61357756,,1.06414837,331.4832909,22.76753529,17.9165962,2.83192246,34.5062,,0.00757596,,,,,,,,147.6743041,,0.3356163,105.802042,7.157537944,45.06265473,,19.858855,8.0972015,,22.11855889,4.2505212,,,1.0089758,11.386485,,0.1578419,0.07819956,0.00861118,,,12.56233944,1.07399253,3.02066175,0.117117,3.5716822,,2.8063286,,5.808978,0.78469,2.91139428,272.05355,,,1.81455,1.48217734
Serbia,,,,,,,,0.0170445,11.5518387,0.26373123,0.0125081,0.683244823,,28.20152,1.70699959,2.0691622,,469.0570538,309.674342,6.1470155,8.671427893,95.26177718,,0.8586525,2.188591,,0.439032185,1.47602216,0.0685589,,,,,203.7219336,0.717092,,,,1.780444067,10.8828368,0.203,0.43063,3.29724,0.00355891,3.143963854,,,,11.17734132,,7.556972,0.07065608,0.453671726,1.32912357,1.30688,1.259790466,0.71574309,19.56020288,19.07436502,,0.5576408,0.032061,0.30563252,,1.739419,1.51851,4.947087173,32.88522,,,,0.29719578
Seychelles,1.27222,10.888154,0,2.2133413,,,,0.7386559695,,0.00796073,,,,,,,,2.480702875,,,2.54847539,0.0107653,,0.124737,,,,,,,,,,7.34529,,,,,0.0872995,0.6592978318,,,,,,,0.04973544,,,0.095835,,,,,0.00398,,0,,,,,,,,,2.85484,0.62559912,0.06956,,,,0.49702557
Sierra Leone,,4.9596,59.701437,2.3965789,,,,1.614206499,0.770636406,1.37456504,7.0764295,9.91561592,,,0.1646216,4.146871,0.0504179,77.72432467,,2.46606215,0.18588037,25.04798453,7.773547,2.86167604,31.422177,,0.0216373,,0.214247,,,52.9099,,,120.6683186,,15.75675692,18.56657,9.95936683,13.27915172,,7.506938,3.9230492,,0.17628533,7.9540942,1.695381445,,1.488654621,11.19614,,,0.0880403,,,,7.73105177,3.161814589,2.801628,0.6567967,5.23663312,,2.586360313,,10.573992,2.46202,391.5807578,15.08491,2.48307555,,0.22952,1.06758675
Solomon Islands,,,,,,7.336723146,,138.941302,,,0.0727692,0.0050783,0.215021,,,,,6.34608082,,0.128978,0.0124851,0.34974501,0.63006463,1.92406741,0.46325,,0.0132679,,,,,0.45158,,,3.7272444,,,,0.391764,11.1004259,,1.493566,,,,,26.83805935,,,,,,,,,,,0.0612254,,,0.9815645,,,,,,1.2902398,1.50361,,,,0.78774227
Somalia,,,0.9087552,,,,,13.07012,0.15408379,0.02134707,1.51578914,30.40687521,,,0.0100488,36.33314425,,187.9798775,,27.47271129,1.612597204,26.64486198,3.787435,0.203562,20.21924,,0.00757596,0.0067652,,,,,,,,,7.61986919,,7.60393192,32.57532538,,0.582421,2.201243,,0.423062,6.2429549,0.0716371,,63.37852147,,,0.12139,0.0685856,0.00386265,,,0.0265358,83.05399547,20.22936718,0.3011026,8.46808353,,3.48007455,,15.584913,23.44138,205.7504527,203.64218,,,3.53234,0.78249138
South Africa,,312.125409,,,,,,2.444963683,0.40298318,19.25087822,16.98145052,25.1206784,28.2448641,,0.01732756,2.33060957,,199.2077997,,4.658403626,155.1758506,150.2832782,,4.86094358,91.20149,0.232558,0.0898235,,0.0557041,,,,,745.214,,,5.99212081,,10.18635993,8.284704263,,0.194147,,,0.3146552,3.10266703,0.28437111,,18.25932096,,,0.05091,1.6211199,,,,0.03071116,7.379746869,11.23171491,2.0155969,0.85557931,,1.94919195,,1.353978,0.55858,84.6934488,516.08392,,,0.51052,1.62125693
"South America, regional",,,,,,,,3.26459734,,1.9326226,11.9792162,19.12480114,,,0.00843057,,,55.14730231,,9.38739854,5.7772519,106.3657139,,5.4378218,,,,,,10.850664,,,0,,,,0.06230998,,2.168299848,0.0217483,,0.464612,,,0.01335693,1.14258,0.10172,,6.5533478,0.080069,,,,,,,1.827898483,2.206313125,9.440259977,2.612171,0.004315,,,,,,,21.69183,,,,
"South Asia, regional",,,,,,,,,0.58668793,,,5.447225001,,,,0.000177977,,9.801564174,,4.7188984,0.81464772,10.0475184,,,2.80914,,,0.0170293,,,,,,,,,,,,1.7349386,,0.003824,,,0.170999,3.250269,0.221309,,0.8370493,,,,,,,,0.8702367,2.00142157,6.38343543,,,,,,1.599608,,14.17170833,19.58451,,,,
"South & Central Asia, regional",,,,,,,,16.85696954,2.6246533,,29.3453033,3.177461567,,,,2.755797,,5.07295952,,1.96087722,133.2631281,,,0.428143,,,,,,,,,,,,,,,,0.0487211,,,,0.0230654,0.0602441,,,,,0.3,,0.247044,,,,,,,2.881207919,,,,,,,,,10.9962,,,,18.9178589
"South of Sahara, regional",,43.580375,,2.7654262,,,,38.71240743,12.93860343,14.38596673,221.6411521,201.7740316,,,0.0144524,20.58464659,0.4378398,583.2167951,,28.1681417,299.8379495,297.4539734,,0.4878226,3.340837,,,0.035809,2.36970206,,,,,,5.360648,,2.98945052,,8.87438471,2.55099752,,0.2,,,3.6843446,235.4619718,4.8792833,11.2777,58.4054778,4.783262,,,0.8006282,,,,17.67092529,166.9937113,114.7789048,4.3801562,,,11.02605091,,4.646079,,183.7676851,1242.64924,,,,
South Sudan,,0,2.88367,,,,,22.98811167,1.358856487,5.731031494,2.17428874,87.01091202,,,0.2890479,38.43272123,0.2653576,225.6613793,,4.5702236,2.88588485,91.7299755,0.936673,0.459508,25.117497,,,,0.103845,,,,,,30.321346,,12.82392046,,8.036906424,43.27633964,,2.063506,,,3.4671341,54.80266373,0.580527,,97.22937392,,,,,,0.39273,0.0398036,2.50315424,56.57695416,25.97736283,1.383219,3.91804063,,5.11410324,,18.904172,0.99311,275.3125506,797.20256,2.022881,,7.75079,1.1216145
Sri Lanka,,,,,,135.4582482,205.1594251,50.89928546,2.019604677,5.2075356,0.23685224,8.329864275,,,0.0524104,1.9372828,,39.12529949,,1.59066126,15.84814701,15.51869713,1.03616929,2.07826556,4.052529,,0.00550532,1.028353,,,,,,18.66657,180.990787,,,,3.34333387,328.5848338,,52.060482,2.562772,,0.0756412,0.06538415,0.66564,,10.38969577,41.568826,,0.00171195,,0.0124738,,,0.02828618,7.066613797,9.13016948,0.0782708,1.60984969,,1.73300866,,1.048304,0.651,11.62336432,37.31933,,,0.52368,3.08792072
States Ex-Yugoslavia,,,,,,,,,0.76843066,,0.0125081,,,,0.0159958,,,0.3192751,,0.00191328,,,,,,,,0.07372539,,,,,,,,,0.1933172,,4.1419944,,,,,,0.591642,,,,0.0109094,,,0.237493,0.424317,,0.05174,1.1491617,,,,,,,,,,,,,,,,
Sudan,,0.103474,3.9365226,,128.8936423,,,1.95807668,0.2957849,0.9109846,0.66460514,14.4630803,,,0.04194928,8.36510733,0.102163,101.6796501,,9.08352395,4.760106886,17.50151436,58.633196,1.7330823,32.58628,,0.0809844,0.0101478,,,,,,,,,7.88632244,42.28487,8.831740652,52.50534988,,3.204196,3.50023,,1.32769653,5.9071791,,,28.88401467,9.310049,,0.01495736,,0.0234218,0.02256,,0.02865603,23.36693658,14.39453868,0.6093122,3.49163321,,3.316764326,,18.324291,5.5891,82.65535143,261.5126,0.399361,,0.95029,1.14090714
Suriname,,,,,,,,0.2484332281,0.0132679,1.90998388,,0.06767443,,,,,,0.09666264,,0.0369401,3.30066917,0.0294023,,0.508973,0.602093,,,,,1.257995,,,48.801191,,,,,,,0.1316045076,,0.028067,,,,5.18167545,0.0510528,,,7.2738,,,,,,,,,,,0.20295604,,,,,,,0.00032,,,,
Swaziland,,0.5354875,0,1.539625,,,,1.016295615,,0.00221308,,1.91753545,,,,,,24.70816323,,0.4359667,0.15345293,0.25197167,,1.4695166,5.105186,,,,,,,,,6.766202,,,0.0265358,,0.1853143,0.5036535394,,0.120361,1.845360001,,0.172482,,0.0463789,,0.6943673,1.98093,,,0.123547,,,,0.01695085,2.427739854,0.1235629,1.1127552,0.96187989,,1.24697922,,0.819671,,1.56771256,44.02405,,,0.57482,0.85259459
Syrian Arab Republic,,,,,,,,9.92042991,1.506167803,10.5427357,6.54098,67.60834689,,,1.856065,54.82533203,0.54000331,193.9491538,,7.5722368,33.78496519,276.5023851,,0.0081,1.527415,,0.80331868,0.0917078,0.6048533,,,,,,,,10.3968659,,15.76640357,32.75605089,,8.64509,,0.0645994,5.446045,43.5402468,4.975945,,56.4789537,0.67,,1.33595798,0.153907,0.4712108,0.01592,0.0398036,12.06458391,49.12667374,37.29101993,,0.37056792,,2.0299328,0.4412,4.861398,50.34403,213.510894,644.71356,,31.22317,12.69975,0.39964095
Tajikistan,,,,,,86.07232362,,,7.44677991,0.552711,0.00898914,0.96293867,2.2434382,,0.0458058,0.3059424,0.13135203,21.15905526,20.269367,2.04947809,14.57130745,25.5237493,2.935642,2.309301,11.863377,,,0.0033826,,,,,,,25.05425732,,,7.90225,0.0663394,23.54714249,1.601,0.643268,4.790278,0.0013374,0.2634577,,,,2.80879327,5.126386,7.699432,0.37765685,,0.000477647,0.04909,,0.018575,0.189764014,36.32039361,0.0395029,4.1372134,0.04972,0.8052600587,,2.173688,1.97713,22.7124946,42.1862,,,1.51875,0.49432068
Tanzania,,0.222914,183.5288271,3.8097295,,,,5.781487388,2.773810847,19.9130557,45.99721457,85.78543796,,,0.0202597,71.74708023,,105.7833026,,54.22022679,22.80238079,52.12317721,86.01081171,7.7117726,184.55123,,,0.0114666,,,,,,,621.7101781,,33.00171613,,4.96381999,113.9847635,,79.837361,11.009,,0.0716442,0.595511,0.8279339,0.663394,81.91119923,5.403909,,0.20884985,0.00796073,0.00779176,0.00796,,1.006427518,54.19296834,30.8204255,1.3639126,8.36585529,,4.524928726,,20.383251,1.16376,246.1143669,512.95764,,,3.83374,1.41309462
Thailand,,,,,,0.43892371,126.8254,7.435320867,0.9237323,0.04859098,2.231649,0.49585412,,,0.02770043,0.193283,,15.05525655,,1.25010527,13.99123174,18.82757645,,3.1677001,48.49919,0.0921514,0.02469799,0.011203475,,,,,,0,,,0.31150737,,0.67737818,415.719494,,69.939018,,,0.265358,,0.166128,,2.16164767,,,0.00556383,0.10007691,0.00939118,0.01327,,0.19510855,8.46978934,1.2602542,0.8349261,0.6985778,,1.66809828,,0.923298,0.14062,21.52952332,56.97478,,,0.73791,2.45112144
Timor-Leste,,,,,,18.2532597,9.48126,90.01791784,,,0.00898914,0.5211577,,,,,,22.69392838,,0.8289696,0.5590197,7.89372895,0.9451994,0.8563732,6.25877,,,,,,,,,0.038352,4.9616654,,,,0.0222482,19.16693041,,4.015041,,,,,10.79900316,,4.64191378,,,0.0131581,17.67991007,,,,0.00118923,0.36980727,,,2.28296759,,2.050709416,,1.233971,,0.0745185,28.23937,,,0.85906,1.12726809
Togo,,32.52505533,21.2831045,1.7134117,,,,0.121687754,0.074549807,3.448019133,0.62636844,0.459198,,,0.0100488,,,36.72939361,,0.293668,36.37265606,28.79191807,9.135103,1.3989364,18.784743,,0.01839456,,,,,,,,40.37217186,,,6.38686,1.10390648,10.17486598,,0.327956,0.421997,,1.0492652,,,,0.16979,16.5682,,0.00171195,0.00400292,,,,0.75247336,1.301637189,2.7440626,0.3658111,5.62440368,,1.32548828,,3.662572,0.23968,,3.26599,,,,0.98923531
Tokelau,,,,,,,,0.6040884901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00504499,,,,,,,18.0036083,,,,,,,,,,,,,,0.0464803,,,,,,,,,,,0.0374412
Tonga,,,,,,2.4838842,,22.92468073,,,,,0.2559265,,,,,5.24579175,,,0.17732033,,,0.15148511,,,,,,,,,,,16.5871017,,,,,17.12093364,,0.04748,,,,,15.27216557,,,,,,,,,,,,,,0.17786358,,,,,0.01405,0.01239495,1.12689,,,,0.55945406
Tunisia,,105.8290501,,,43.166194,,,0.3395293731,0.594759252,2.46286548,1.3725,1.06537561,,,0.07059006,5.7500848,0.11941084,525.0777544,117.34667,0.74851733,175.1669226,74.45279864,,5.33432369,1.902511,,0.2742738,0.107283,,,,,,277.9498106,,,,116.3073,23.01681304,96.63604135,,4.705197,19.72678,,1.541337323,2.106185579,,,1.05054435,24.363228,,0.3379629,0.07199815,0.018903518,0.12073,,0.435805578,6.127784427,18.10899779,0.0551745,1.04226908,,0.585634155,2.7277,0.988047,29.18266,13.23383715,18.61934,,,0.00647,0.51266629
Turkey,,,,,,,,0.06312182,30.35209113,0.21149647,1.16927,3.278359482,1.40282,281.78956,0.11580441,3.55954,,3333.810761,1266.936177,4.5479911,313.0047755,434.8205764,,2.9392531,,,0.60075565,0.211959333,,,,,,859.446428,,,0.1883237,207.7536704,0.12287395,184.9810057,,207.3808,0.00561273,,,0.65045878,,,3.219568452,33.3795,,0.074253523,0.0685749751,0.08329642,,0.0787077,1.323911868,12.46553275,2.9717584,,0.24410648,,1.034459924,,0.939902,0.06534,14.32488544,74.25474,,,2.7374,0.44404844
Turkmenistan,,,,,,0,16.6945,,0.0215726,,,0.181045,,,,,,4.5392178,21.86913,,0.287586527,1.5799083,,1.573895,3.13315,,,,,,,,,0,,,,0.371051,0.0663394,0.4586594442,,0.030433,,,,,,,0,,1.713268,0.0948705,,0.329964,,,0.018575,,,,0.7674267,,0.73973954,,0.911381,0.28928,0.60256768,8.93565,,,,0.2075331
Tuvalu,,,,,,0.0578298,,7.213098982,,,,,,,,,,1.6099892,,1.36E-05,,0.00928751,,1.8805075,,,,,,,,,,,5.070102,,,,0.0229604,6.695282266,,0.118349,,,,,10.1908691,,,,,,,,,,,,,,0.0854447,,,,,1.87,,,,,,0.03784886
Uganda,,4.9075821,122.4532763,3.618959,,,,3.575230766,12.15694707,24.54667691,38.9858308,7.347011343,,,0.00898594,51.43772684,0.0464376,153.8134509,,4.65358334,9.69413635,48.21592345,35.5786178,3.3687707,57.116342,,0.04509222,0.0475284,3.3348316,,,,,,177.1448804,,36.55003336,9.65425,7.079722259,85.72573102,,12.460154,1.79008,,0.113647,21.9233493,0.030013501,0.743511,90.96989137,21.6817,,0.3555084,,0.00187824,0.01326,0.0398036,0.1931845637,36.24201795,1.138259,0.9913347,10.8059396,,6.35466052,,22.734867,0.33401,202.0865101,471.28754,0.331584,,5.75582,1.43691372
Ukraine,,,,,,,,0.0223192,8.458148226,0.12871298,0.47717,244.1298811,0.4610131,,8.260763813,12.826451,1.54438099,490.5423992,701.2213433,6.842418788,14.38613526,145.1218436,,1.54133009,57.02735,,2.34990239,1.614167514,0.2499122,,,,,1608.77761,,,0.42055533,,0.73234082,108.4167612,0.38312,0.750745,,0.95094787,0.3301351,4.00468814,,,17.04902699,,3.186268,21.94808989,0.04932068,0.62384082,1.06939,0.12844846,0.210439447,39.9763942,29.62937622,0.9263336,1.05629012,,0.76257402,,1.116414,0.0371,12.38126034,160.4871,,,,0.46456213
Uruguay,,,,,,,,0.119707296,,0.02438772,,0.71578757,,,,,,9.13481546,,0.2710116,2.24057593,73.73783978,,1.8034027,0.407351,,0.02236432,0.00450233,,2.167944,,,240.305957,61.8469082,,,,,0.04610203,1.691861464,,0.116125,,0.00173687,,,0.7721591,,0.026976,,,0.00285325,0.0842192,,,,0.905144095,0.01715521,0.1278447,0.010976,0.3703933,,0.60013014,,0.99156,,0.394292849,0.1357,,,,
Uzbekistan,0.342962,,,,,96.38494706,379.0777047,,0.32695588,,0.00898914,,,,0.10367866,0.0350615,0.0398036,7.6623372,,0.0625182,1.718045911,25.07906264,16.366,3.4304347,11.22165,,0.1424887,,,,,,,11.30533,76.7099947,,,35.898215,0.00755473,61.03177824,,244.871195,1.5634553,0.000329043,0.116529,,,,0.507783,2.527539,2.150339,0.30031585,,0.0334521,0.02388,,0.003732475,0.03316378,4.22251427,0.4649977,4.17245653,,1.23549826,,3.879764,0.03267,2.054580948,23.31322,,,,0.46093314
Vanuatu,,,,,,0.57584585,,56.08384302,,,,,,,,,,1.30002922,,,4.38809635,0.0663394,,0.1992298,,,,,,,,,,,0,,,,,9.627213149,,0.01475,,,,,25.27085479,,,,,,,,,,,0.232365,,,0.12198,,,,,0.9,0.0195444,3.03028,,,,0.90872482
Venezuela,,,,,,,,0.09074076354,0.30156642,0.021706217,0.0863693,0.16825356,,,0.02118153,,,6.95229738,,0.048633,7.519335663,8.0511904,,1.6267177,,,0.0330635,,,0.861555,,,144.752234,,,,,,0.12725519,1.929008855,,0.05546,,0.00149863,,,0.00193399,,,,,0.00838795,0.21388092,0.0147776,,,0.655906564,0.04406764,0.0729366,0.2273528,0.37166238,,0.988944535,,1.794598,0.00236,2.35520709,5.66183,,,,
Viet Nam,,,,,,448.4644387,649.309095,126.0426744,5.08109771,25.49665138,14.06563714,16.25134037,0.724589,,1.0876866,38.98998123,,45.70791274,,19.60834087,231.3903744,181.8718684,21.727371,11.79825073,32.94339,0.548605,0.0360621,1.37410783,,,,,,79.58505623,1360.303997,,16.72235008,,3.127637414,1883.97574,,1149.603625,8.34635,,12.49718925,,7.94614841,0.63468,19.87960495,28.39045,,0.202333043,0.03082787,0.0862562,0.04777,,0.31940198,2.112873656,31.95035316,0.8033987,10.51681949,,4.53994061,,4.746516,0.82489,26.10347922,104.37319,,,,1.82071683
Wallis and Futuna,,,,,,,,0.05605445268,,,,,,,,,,0.62259672,,,99.15217893,,,,,,,,,,,,,,,,,,,,,,,,,,0.04256407,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza Strip,,,,,0.0526316,,,59.86167348,8.29068599,20.66114683,1.22278114,51.3510717,,,0.695694638,30.47944038,0.52142769,483.3306954,,15.24297507,57.6787284,124.802047,,,0.155402,,1.51665052,0.11182781,1.8102432,,,,,,,,7.53220403,0.144079,20.19882545,41.62372012,0.01,5.532039,17.6118,0.0398036,4.3829844,31.4983537,1.305467,,117.631365,8.787535,,1.0243234,0.2735694,0.3246896,0.23353,0.1579814,20.71820504,67.68680643,33.27897699,,2.75421779,,2.08482626,,4.776283,94.14874,137.3053239,555.90633,,384.4246,4.20153,0.5232262
"West Indies, regional",,,,,,,,1.458530679,,0.316926,,37.22732226,,,,,,36.65361213,,,0.00782274,,,,2.43226,,,,,,,,0,,0.375,,,,,,,,,,,,0.57947704,,,,,,,,,,,,,2.1265416,,,,,,,10.91158507,67.22442,,,,
Yemen,,,,,266.4602715,,,1.836304,0.12102364,,0.10898914,14.317676,,,0.2553842,6.5732249,0.0318429,71.25548511,,5.3529368,3.631425094,124.711588,44.50155,2.6526112,4.907625,,0.01458474,0.146973,,,,74.0876,,,167.7586348,,0.663394,17.28141,1.23126,27.05977219,,1.9504,4.26903,,0.331697,20.82280391,,,3.751433,6.5027,,0.0513585,,0.012361159,0.01194,,0,22.0617174,8.653773308,0.1359268,4.92289683,,3.52993842,3.1553,8.856672,58.97499,135.3166552,162.31095,3.888307,,7.59765,1.48909052
Zambia,,1.5671141,30.722397,,,,,3.298488312,0.023501,1.21560618,21.74814292,7.8427573,1.27747,,0.6703487,43.5593273,,46.44858635,,28.63844613,25.31640985,38.18029133,4.75506621,1.9446411,68.8086,,0.00360621,,,,,,,,84.35552198,,23.09751269,,0.377231862,50.11555734,,0.132288,,,0.153321,0.0423534,0.3219785,1.7491,52.40323441,1.66439,,0.0687681,,,,,,52.15547087,0.556535,1.2884391,3.96263458,,3.507141477,,8.927657,0.01204,150.2328552,323.64647,,,1.47609,1.97595646
