RecipientCode,RecipientName,100,111,112,113,114,120,121,122,123,130,140,150,151,152,160,200,210,220,230,231,232,233,234,235,236,240,250,300,310,311,312,313,320,321,322,323,331,332,400,410,430,510,520,530,600,700,720,730,740,910,930,998,(blank)
612,Georgia,,24.27283125,3.98060034,5.728641451,32.27809912,,48.66790395,12.32655909,0.13352646,5.18303991,104.7758484,,105.26205,17.95487449,24.74020848,,232.1014918,1.83553232,,140.8267939,24.76382733,0,,1.2256967,6.055273,196.2281884,23.20267734,,,15.92488371,0.476765056,0.0439718,,25.68690864,0.0518712,2.5188439,4.046432929,12.70254867,,10.48552521,56.89287492,31.5572,7.84662,0,,,2.795509946,33.6785039,0.64594352,18.2794857,16.825282,36.41938347,
241,Ghana,,23.70116157,21.37277419,30.31999625,47.27041731,,14.70093244,196.8716567,0.76099355,46.83192901,73.53043985,,86.77779102,2.842503281,52.44997282,2.10711,63.53842037,11.54767389,8.100745,46.49220274,14.76446818,1.067,,0.268644,44.6212242,24.52065503,30.86973692,,,167.213182,3.1953794,2.641744034,,13.99918526,0.7618226,0.026409,3.33004718,1.669669036,,7.967047314,28.70019108,54.59161,0.4865524,,0.13636,,8.088536673,0.3216,0.04179148,36.37482993,1.2721076,20.80620675,
381,Grenada,,0,0,0.922632,0.05483756,,1.87457047,0.22001967,0.01351567,0.0158614,0.35153077,,0.92605191,,0.319923,,2.04742595,1.3571478,,0,0.460505,0,,,0,0,1.22333,,,0.14948635,,0.039534017,,0.11993,,,0,0.0712027,,0.677202,0.063159338,13.6508,,,,,,,0.00226334,0,,7.11578,
347,Guatemala,,10.29551642,57.47701307,11.15154507,4.280572722,,3.9154315,20.568643,0.17069429,21.34273662,20.24822438,,122.5100536,13.36838595,12.52013504,,17.08921794,0.19538154,,0.1035945,19.00832221,,,,,24.24049846,18.332948,0,,25.86131353,2.2831061,,,29.01520349,0.07,,0.03502956,0.256468557,,13.36359345,12.36461227,0,12.86130645,,0.014708,,22.2453764,1.2905878,4.23470206,17.34263873,0.91221879,8.22003984,
243,Guinea,,3.0564257,23.05474506,3.386008158,21.72763614,,13.9002693,99.55360513,0.55219165,37.53145694,27.01278268,,69.30277342,10.778028,10.59992661,,120.3871408,0.00301872,,49.9055567,7.1934633,1.4565,,,39.363185,0.2297364,0.56337932,,,56.56093957,0.1191974,3.662925831,,1.322924607,2.418196,,9.2758164,,,6.25831963,5.821409803,23.467309,0.0542126,,0.898478,,16.54275953,0.712056,1.579917,21.2160847,10.979446,65.99036585,
244,Guinea-Bissau,,4.023357124,0.962221514,0.94903892,11.76877807,,6.61070821,24.68149099,0.08411525,2.490792133,5.62197559,,12.00749684,2.0986708,9.47731413,,3.3963079,0.904626592,,2.9203271,0.8172736,0,,,11.533566,0.277165949,0.1570419,,,6.77321152,0,0.184662377,,1.490114,,,0.0339275,0.8293884,,3.3285846,4.107984084,0.2143621,2.2738079,,1.8201111,,4.983236,,0.4654483,2.402842638,0.40151028,3.469653316,
446,Guyana,,2.50158553,1.9214,3.390306,0.7697303,,2.76990033,2.429611217,0.01698177,2.49971123,4.62699643,,8.65686841,1.127903,1.48500129,,9.1264192,0.47105,,13.7870485,1.7820984,0.60754,,,1.35123,0.20803584,1.0072891,,,0.46108742,0.00929811,,,0.08736874,2.10454,,0.22,0.00200896,,48.62800747,2.924422325,,,,0.375,,0.604,,0.489712582,2.36142998,,13.72333348,
349,Haiti,,11.72752667,29.4006326,7.56633984,12.22490949,,13.21335384,76.69403969,0.0364686,86.57055391,41.71159056,,76.95824476,6.20487153,22.6006332,,61.60296511,,,4.0182841,2.5479763,0.093876,,,5.78608,7.5903258,4.716660886,,,59.71678659,0.07019606,,2.75,1.13642307,,,4.61547138,4.0719187,,17.43859333,29.76927076,2.8307529,13.89973791,,,,66.56511071,9.35533589,16.45707693,33.97375491,0.095438083,14.57890841,
351,Honduras,,4.114322632,32.07773363,13.85127248,2.953455181,,6.703809675,11.82528853,0.0251353,6.940189644,40.58507924,,107.2448698,3.13621478,95.87771847,,72.25378004,0.25687425,,0.03527809,22.89523594,0,,,1.210502,8.57993186,16.34321158,,,41.45577357,5.72933789,0.1910532,,7.91525677,0.07,,0.0199777,0.54685824,,12.87443072,14.84702231,,2.226404,0,0.64,,10.9632855,0.49166,11.05983358,16.0527409,8.4877891,10.51180441,
645,India,4.724168,57.93206682,19.11525215,109.5258168,386.2226697,,165.8319684,516.5088282,2.54204183,189.4284007,1573.128654,,349.3073562,1.27378746,107.1727999,26.258097,4638.213339,48.11927156,,469.6613758,631.9742554,32.466784,,,1205.148159,282.7028231,12.80485205,0,,493.0501647,45.2150346,16.0978551,0,163.2339193,74.9785887,1.2594559,8.08039285,2.940379257,,107.9644011,464.7095913,165.8293,0.073534622,0,,,11.28665362,22.88329138,219.5438674,56.50523829,0.256676,245.0256876,
738,Indonesia,,39.0474038,20.24096281,25.77111317,93.80133712,0.585347,45.33316521,133.046617,0.4841745,63.94916736,200.5713012,,1899.376309,3.32447541,238.7182249,,491.5774951,12.10412802,,46.6711721,166.0953583,188.383993,,0.260597,527.3864836,541.5529067,20.30076882,,,62.50317087,21.59147885,33.78588464,,7.660301352,7.04010855,11.01354,12.50602937,6.9623975,,117.5880489,222.0399133,,0.3236137,,0.131414,,30.60728962,1.4739864,294.2522616,32.3970032,,352.6507298,
540,Iran,,2.214878633,0.50090509,0.71963657,108.9861085,,1.39007167,0.7434511,0.3925566,3.80177001,1.02258339,,6.455660874,3.8296725,2.44196386,0.206705,0.0311248,0.237200491,,4.137032569,0.335833,0.494505,,1.997731,,0.01529122,2.61923,,,1.023085741,1.04823074,0.21800408,,1.01200321,,0,1.786966684,0.194139778,,11.98299485,3.54295377,,,,,,47.61709396,0.0520913,0.45323192,2.588555056,1.2626249,90.06150163,
543,Iraq,,15.30131741,50.37009794,3.250616347,22.99757381,,19.6249951,40.20052846,0.91441991,2.603403088,78.28961259,,179.4144939,398.0834454,142.8824723,,108.8504854,51.77508041,,7.81829515,25.3059,72.615965,,0.641968,18.159477,5.001446,14.78827408,,,2.200330112,,0.00772806,,6.02889672,19.1429625,,0.70718978,0.02646231,,1.15407885,33.48823339,86.8458,18.9546003,,,,880.0000915,179.6052759,3.57501262,48.58873755,0.78794766,10.94605959,
354,Jamaica,,1.1585909,4.6382701,1.026021943,1.36525438,,2.595061144,0.932262995,0.1299783,13.0498344,15.88584145,,85.82539637,6.034396,21.869213,1.41108,6.80428,3.665294,,3.27878739,33.1707476,0,,,0.138811,4.62961944,6.8899377,,,0.792282823,2.33215646,1.5758754,,6.53899941,,,0.11186374,0.02518518,,7.11314494,19.89749189,23.7826,,0,0.092237,,0.118,1.23886,2.045482142,8.314896,0.39365084,16.30442809,
549,Jordan,1.21393,62.94857928,243.7759617,13.92252846,54.0326068,,24.23884211,58.74926855,0.3153978,36.90074429,301.3631085,,1016.9319,40.49605753,214.675075,,79.8124644,51.67735951,,282.7727782,181.5191066,2.578823,,0.31703,99.7101,31.0944018,200.7719867,,,11.05590586,0.05745558,,,25.80891332,0.013463,0.031488,1.5684488,0.17620869,,10.38218183,61.39467744,267.17103,31.6283335,0,,,545.8873381,14.564018,8.230744963,84.05235326,0.08816658,126.8895722,
613,Kazakhstan,,4.02098555,0.397407187,0.9978324,51.47222396,,9.658707291,6.839428578,0.0888798,2.16417597,14.78102,,11.39435053,0.4057348,8.170700823,,275.6729468,0.1592353,,3.8830546,288.4434314,72.2077,,0.405828,76.13726,125.5502536,4.1795705,,,15.40887746,0.0837407,,,26.89727147,5.59722,1.49232,0.04833817,0.01128725,,3.48269912,7.901475301,0.015185698,0.183072,0,,,0.022413,,0.2157136,11.02306191,0.142502,47.76891544,
248,Kenya,,19.36502611,35.04687627,42.51368112,37.0256424,,48.04195547,250.4238085,1.6762223,509.9048721,172.601936,,400.5833927,24.51130557,164.9960641,1.28315,349.9855987,95.4959805,14.6313,2.17154444,264.9383556,1.759558,,,229.9590716,175.6904932,27.20898842,0,0.941914,535.5049589,10.26400368,87.32385072,,60.77560181,6.67582146,1.230924,22.17567265,10.93594386,,80.02287678,163.60375,0,41.66203,0,,,195.0467809,2.948253,79.61049357,49.48248986,0.05821427,60.64005482,
836,Kiribati,,1.05147014,5.6366046,0.30587206,2.498493,,1.13361469,1.679396371,0.24512973,1.161216,4.96143138,,1.875770473,0.05667264,5.533734871,,14.64622153,2.20541519,,0.4038506,0.614421,0,,,0.185145,0.376667,0.144769388,,,0.796010664,0.001446,3.3861605,,0.2200044,,,0.1957791,0.00330732,,0.89574633,6.314525526,0.761515,,,,,0.0322728,,,0.1400399,,0.17885085,
57,Kosovo,,4.605506761,6.29521374,3.76466182,18.74082894,,4.06435319,3.12050428,0.127128927,1.26013241,20.94852885,,163.3159895,22.52841923,13.13270376,,16.15727993,3.49700185,,5.187767356,23.41660462,0,,,12.6173707,23.92569248,11.38787889,,,8.969374193,1.9666111,,,4.91027563,5.59722,0.6194891,2.33896566,0.073345414,,2.466363493,17.02254487,,0.0638938,,,,2.50935608,0.2770628,0.168146,13.72352029,0.000593306,3.50755303,
614,Kyrgyzstan,,16.65440957,16.30831831,5.06886042,34.55976728,,14.76251456,20.70402439,0.0841991,5.58773677,17.81145168,,48.03254205,7.8169631,11.44516141,,37.11690447,2.55620266,,7.377179,3.7861549,0,0.351887,0.710671,27.0766005,66.55101475,9.27324914,,,7.710799657,1.09019417,0.3440707,,29.57850474,0.140314,,2.611518,0.7916742,,3.94089881,14.20121842,,0.1292683,,,,1.420114082,0.0327666,18.02437933,8.089474536,0.123616,131.28636,
745,Lao People's Democratic Republic,0.261294,31.26491907,26.42378312,40.38615623,13.75673798,,23.02771017,50.38027561,0.2791975,9.581560113,54.08068727,0.020517,92.89084681,28.04253671,12.93962247,9.85082,54.01755193,1.937778378,,1.21629717,30.8918811,0.0219751,0.229127,,14.189143,7.053684965,2.8300813,,,57.01812801,6.56617154,2.0646207,,6.51258073,1.85578357,,6.093032463,5.27521608,,32.52572511,65.04811542,,13.412991,,2.81122,,4.2426758,4.6813781,8.1674845,10.25567014,,33.11536574,
555,Lebanon,0.617126,33.23603596,185.9220721,24.82587969,52.55055117,,11.296238,38.11450706,0.798769722,2.309804444,124.5629208,,111.1681878,46.55536083,39.48005016,,20.8648756,0.189375,,1.51471889,2.60030464,0,,,5.0677368,276.185267,25.76307907,,,24.46209458,0.175182,0.4809892,,10.7006699,1.17938,0.1902849,29.12179448,0.4024348,,7.68645529,55.39262729,0,31.74735561,,0,,730.2942791,81.04197378,0.82903066,47.2450989,0.37450183,43.21767329,
249,Lesotho,,2.07223437,2.87241854,0.60200731,0.595992755,,2.631778985,27.47344737,0.13860459,51.56930998,6.667175631,,11.65871754,1.1542672,12.41316315,,0.48006,1.1440695,,2.5161525,0.85576019,0,,,0,0.98757024,1.21342798,,,10.29882632,,,,6.335832569,0.64253,,0.09690415,0.65353198,,0.1548974,2.91440262,0.881533,3.31089,,,,11.39898475,2.56777,1.3859149,0.71202135,,8.2510856,
251,Liberia,,3.30786925,33.49443321,6.9805287,2.038361252,,7.50452079,66.64748711,0.3324877,21.03651305,17.48107465,,65.947306,14.2355934,12.56746101,,91.18013522,2.626504,,46.89795046,11.4801786,0.0104835,,0.14003,72.3379277,2.151778,2.8359667,,,23.53568992,2.3278433,2.2069849,,1.3424463,1.87411,,1.6924829,,,12.0712138,6.35663418,6.4434595,5.280068,,0.127877,,16.8978876,6.0813069,0.26166768,37.14205098,0.25798386,10.47453724,
133,Libya,,0.099601481,0.718225871,0.1457227,9.974360919,,2.449224944,2.86411145,2.8100218,0.422568663,1.899107,,66.91265566,95.64511474,1.7468837,,,0.000802871,,,,,,0.277134,,0.719741,6.78618,,,0.00170318,,,,,,,,,,0.09432148,2.3204379,,0.005,,,,97.19998984,7.1477749,2.26748473,12.6634629,0.60673393,4.22991244,
252,Madagascar,,12.11302112,19.02793618,9.81731336,13.43005049,,8.799072397,75.22695009,0.10841761,29.81839858,28.484396,,79.44151408,3.31257676,46.92304624,3.38362,64.97622387,0.06639892,,58.585352,22.31869776,0.331998,,,19.06576,8.297839627,1.49592917,0,,67.59325576,4.17275262,6.20621054,,4.40583656,0.0725449,0.02528935,0.27145038,4.172596914,,25.48086168,27.21228583,44.7897442,10.43803706,,9.75956829,,52.88464959,0.56511425,8.72752072,13.13340953,,31.74203928,
253,Malawi,0.00155153,30.97042193,48.80817339,24.57543753,15.46770994,,40.1921325,290.8874301,0.164529,151.0779963,56.49213363,,69.97309779,1.07029,82.9450084,,74.36899044,7.362309969,,3.30296238,26.16282783,0,,,0.857816,1.21267009,6.47362887,,,101.9897018,2.618800155,0.3073591,,3.704876854,0.661810911,,5.20521143,0.02295605,,24.79891452,34.04176572,0.01084714,21.01316869,,4.686231,,78.01327624,1.75679955,36.21472045,28.9337246,0.052024,29.40797413,
751,Malaysia,,3.825309388,0.737630196,1.39945029,29.01870446,,1.434565878,2.69772043,0.2564005,1.5712222,28.7973758,,8.312308294,2.545492,5.231730294,,0.28225122,0.078326204,,0.1055521,0.01681019,,,0.016393,0,0.15962951,0.5355823,,,0.74840116,0.79509689,0.64469609,,8.138055049,,0.016013,0.84120225,0.013914378,,5.841262292,5.975821257,,0.0550504,,,,10.3304718,,0.1639654,6.69306574,0.00944292,1.23193889,
655,Maldives,,0.95362299,0.3610594,0.015,1.7519294,,5.611418767,1.59863438,0.3267626,0.589300338,7.86771634,,24.49887459,0.3400279,0.78022746,,26.7900998,1.5594646,,3.5153805,7.7220766,2.66062,,,0.0163896,,1.11191,,,0.1198982,,3.535711381,,0.10293756,35.6703,,0.01442905,0.056253358,,0.5643022,12.54663795,,0.1503817,48.6609,,,0.0431187,,2.9506365,0.362408765,,10.7990231,
255,Mali,,33.92858594,62.32663111,15.71130425,21.6273856,,26.01016118,150.2585447,0.2258747,95.37353357,98.01127176,,191.688886,114.8959776,32.21992213,,47.82558098,1.01519874,,86.83970479,11.82732486,0.502529,,,3.258536,1.426721489,1.592417775,,,231.1378718,5.23386693,0.87179308,,7.887790878,1.13648624,0.0489007,0.05037531,,,20.13055168,43.73185751,340.5515579,32.91250161,,7.4171296,,182.1415569,17.0489997,3.508781425,29.34798893,7.651402472,70.45526654,
859,Marshall Islands,,4.30707985,0.8849669,0.00712456,0.11909858,,7.806782187,0.28361752,0.0389915,0.10899828,2.03202192,,1.32137644,0.0436783,0.58115556,,35.69089251,0.13016094,,3.1435285,2.642289,,,,0.242068,,0.11710024,,,0.114480592,,4.15076605,,,,,,0.00661423,,1.8684429,0.694281857,35.249,,,,,,,1.0828311,0.249205,,0.2455596,
256,Mauritania,,6.12782507,6.97471411,15.18397123,7.389325041,,4.30354767,12.38516451,0.2330681,5.655718044,81.56935303,,24.0856329,10.35437409,10.40826665,,42.58629959,21.65561835,,1.142279,67.26967718,1.12865,,,39.8901633,6.7961267,9.963771227,,,26.42265251,,12.26801717,,6.02479039,14.067424,,1.876083,0.00172719,,12.06609124,24.88035716,0.0345349,8.0114314,,1.504228015,,49.95122083,0.04601,2.84551505,3.610109854,0.38420784,24.09355813,
257,Mauritius,,2.69919079,1.1250326,2.38097649,8.19445202,,0.26749281,0.443479434,0.448723,0.450552376,3.019208311,,2.65243822,0.09293634,9.87201767,0.212509,4.12505008,0.534197,,0.014425084,5.77466959,0,,,0,99.9205,8.95396248,,,3.64695913,0.22796687,2.12769079,,9.9266247,,,0.512181787,0,,3.80615508,1.407022484,0,0.3429008,,,,10,0,0.8062795,1.29714714,,5.4622295,
1033,"Melanesia, regional",,,,,,,,,,,,,,,,,,,,,0.079354,,,,,,,,,,0.749529,0,,0.0584341,,,,,,1.597185,1.4628912,,,,,,,,,,,,
358,Mexico,,13.21283718,60.14618242,4.86475856,48.27353964,,14.05348735,3.616485061,0.56238021,2.262217499,22.75093605,,823.710779,1.0473114,693.9180036,,13.40645872,140.0078202,,187.7364282,213.0943961,0,,,53.6141468,558.734437,6.76384362,0,,11.71315395,3.7417022,,,55.3001561,0.12725186,0.00391806,0.111684431,0.006907341,,25.19406015,42.43272524,,0.00474645,,,,15.02716927,0.1223808,70,17.21973516,0.275562,9.99303167,
860,Micronesia,,0.591589551,1.3263479,0.0026506,0.22550211,,0.73534082,0.480062254,0.03445432,0.0107257,1.514821148,,3.6638414,0.0118579,0.10733806,,9.6200358,7.5014295,,4.2771995,1.5107718,1.7310733,,,0.84,,0.22754379,,,0.12928499,,4.92557694,,0.0662636,,0.0135395,,0.08735071,,1.957799222,1.154090877,46.964668,,,,,3.50667,,2.821218373,0.024341,,0.247407,
1028,"Middle Africa, regional",,0.328118,0.328118,0.10128775,,,,3.4,,0.55,1.7129,,0.0908333,0.0559722,,,,,,,,,,,,,,,,0.0427788,0.31579,,,,,,0.328757,,,4.0567859,,,,,,,,,,,,,
589,"Middle East, regional",,20.29666814,8.6435497,6.63359758,2.264742406,,41.0339226,13.70242921,3.736841,16.13230214,12.09025533,,219.0520557,69.31533504,56.08968539,,1.91424,0.3520018,,0.0780894,1.235605,,,1.370013,1.91424,53.7591115,2.484813,,,9.83249327,0.0115541,0.069451,,3.53916608,,,6.074805062,0.241688,,3.992656999,141.5453104,0.016617371,,,8.57056,,384.4013019,11.0007054,8.25300951,10.8445442,1.4044615,9.12334016,
93,Moldova,,4.123773481,3.55786617,13.51661121,47.14427443,,7.32189654,11.72658954,0.0772974,1.307300705,16.33587629,,89.13690834,2.360720578,10.1881444,0,60.01960555,5.98638373,,3.031157,0.12173552,4.29797,,0.213238,7.321577,37.26263876,14.55877276,,,25.25400307,0.0102867,,,16.73800881,0,,13.33896562,0.163758914,,1.57240466,17.46987605,13.82351,0.0510968,,,,0.39803078,,0.6110172,6.322547168,0.123616,10.56815455,
753,Mongolia,,19.14949211,13.04316619,15.52222247,36.37134609,,49.38589306,15.66694564,0.36431066,15.76373456,29.9145057,,60.20727205,0.04490734,21.70934634,,103.8095566,2.209124485,,58.39396226,5.46300033,4.2794153,,0.238136,11.0926651,73.22340791,2.51611004,,,14.09292853,2.1574947,0.0191488,,73.81259589,10.01371671,0.143919,6.77313562,3.6226975,,32.65572538,45.69013223,,0.0042334,0,,,0.28267311,,2.602027741,7.03963133,0.0666727,15.32638039,
65,Montenegro,,0.583437,0.28305327,0.31407986,5.232210466,,0.28890181,0.116677931,0.0197038,0.32767339,16.3070109,,20.34475291,2.09430455,13.21734023,,26.2667221,1.38029595,,0.0901925,4.371776,0,,0.005645,21.969471,69.09257661,1.98067237,,,5.366048291,0.00444558,0.917265,,3.64379432,0,5.59722,0.08836951,0.488873567,,4.70339903,13.7339668,,0.0126531,,1.54877,,1.8125694,,0.036924731,4.2733477,,3.64999017,
385,Montserrat,,2.4260707,,,0.109343,,0.016906,3.62219,,,0.0068204,,14.0223247,,0.88373877,,5.6689096,0.00563535,,,0.00535979,,,,,2.4260707,,,,1.21303535,,,,0.0613836,,,4.47778,,,0.9393768,0.12351912,,,,,,,,,0.273713,,,
136,Morocco,,110.1807026,69.14363152,72.53507756,176.6170866,,50.9819915,65.97360548,0.65319833,19.54749412,286.7425928,,158.886337,4.458790577,64.24103039,,380.7725544,171.7182682,0,32.07492669,167.7026295,0,,0.424136,42.69338058,588.2682487,157.6657026,,,261.530121,0.770902204,1.569023198,,200.6955051,0.831507,0.0290496,15.19781934,0.140604725,,7.90968731,184.1030609,354.2271866,0.9457458,12.882,1.28119762,,9.105504797,0.34110015,26.24517142,22.28560994,13.54745246,84.55413035,
259,Mozambique,,56.12929955,81.59929093,37.17446554,11.41501643,,36.92183676,250.127728,0.11309164,297.8828086,121.1236722,,107.2580611,11.34635901,66.87250708,,176.643403,2.36467588,,21.02820895,8.66854191,1.62709,5.62746,,63.31771172,7.0610122,14.23169956,2.44103,,92.58168399,4.55454437,12.2745262,,19.77784531,11.35797901,,4.15724611,1.53360551,,42.4991263,66.77343021,77.4837,14.52596738,4.04067,36.96136,,244.8978995,8.30644726,21.13945077,36.28858241,0.000612336,47.96917341,
635,Myanmar,0.10694,64.62173968,19.64593884,48.13501131,28.66634164,,31.67896041,125.4916036,0.75135736,74.35512426,117.5733549,,166.1978039,75.48967339,71.0748447,7.01251,213.7257405,180.0104301,,30.81155777,26.95787153,9.43993,0,0.005645,116.9405625,36.8591093,31.32976008,0,,172.0677635,4.17869044,5.662469132,,161.1380537,2.04995504,0.054518,8.195398257,4.170742608,,17.77356949,136.0783576,,10.6704248,0,,,199.3729155,56.5283685,6.929774661,24.36096584,,49.87031001,
275,Namibia,,5.96693027,10.42211441,6.0914229,3.404743788,,1.150936573,14.92978688,0.01687291,29.67584517,1.32782759,,7.990689748,0.1743668,6.80678316,,41.14361155,0.055459789,,2.0152016,0.77968902,,,,0,31.13442078,3.83060178,,,15.36877852,0.268107,0.397923331,,0.728502,0.446469,,0.0171217,,,11.05520178,12.58446844,0,0.03812,,,,1.88748323,0.3595806,0.30790915,2.5290713,,1.57391726,
845,Nauru,,0.96109655,,1.8200726,0.53924787,,1.40564842,0.24703878,0.0221687,0.0106377,0.0835179,,3.34754253,0.01792934,0.96834766,,35.75521593,,,0.225092,1.932284,,,,,0.00415485,0.00496479,,,0.1181707,,0.8456942,,,,0.162365,0.5484774,0.186356,,0.7215794,4.402864345,0,,,,,,,,,,0.0165876,
660,Nepal,,74.49030723,48.45505318,39.56494528,30.2781652,,70.99969651,70.29097071,0.84776093,43.98597115,107.1861387,,183.0429403,9.364173074,29.84075761,,93.75586696,2.733941701,,14.13063704,59.74325975,2.30322,,0.041345,74.4441716,84.86676192,5.23514266,,,101.8930209,0.38887926,0.027248,,12.1930818,0,0.66138,6.5032292,6.8696218,,19.41590866,131.4522913,1.707998,3.68905556,,,,17.64270012,62.92649576,111.516104,28.76145031,,41.91545893,
364,Nicaragua,,11.31410103,12.88433669,7.635740216,3.605393582,,24.64760428,39.71031836,0.11918559,4.96286,65.10138783,,41.43558431,1.43912801,3.864050872,,83.90429036,6.22400422,,0.0981376,39.0128279,0,,,19.9342922,32.36778826,2.12463845,29.9104,,21.97178913,0.00905934,0.1620219,,0.98439038,0.0073886,0.0268667,16.63390569,0.03217517,,5.533364929,10.738956,0,4.358416,,1.07686,,3.395239603,0.02729,6.260594042,8.473674998,4.93712584,13.82535527,
260,Niger,,59.53624754,35.25359243,29.6904515,7.200629921,,10.48264954,123.857373,0.1918781,83.34290713,131.2865257,,230.9533879,46.75242366,22.43931375,11.1944,44.9200897,0.44248898,,60.48135557,59.83079858,0.38234,0.559722,,17.48445,1.218623653,0.66928397,,,163.3024177,2.0085565,0.0820038,,4.499817173,1.4524279,,1.20001015,0.0695,,9.14858667,28.37203904,44.233728,72.93758974,,1.66449809,,165.6096022,2.6832752,11.61320406,37.7437441,0.14380986,87.57815771,
261,Nigeria,,77.53753742,86.06264248,45.1694981,59.8934722,,42.04172293,827.234857,0.78963609,294.6398768,206.5278469,,308.1291095,49.64981799,221.1863374,28.68144,35.76381093,0.9388121,,37.98188422,17.1333243,5.645644,,0,46.4308357,550.6377696,82.94000002,6.29772,,400.5253694,0.5248553,0.5805803,,155.5701136,11.229725,0.026409,3.32787698,0.020478,,43.50025378,165.3374656,0,4.3958503,,0.150911,,680.8848788,44.6732629,43.2153949,56.4740132,2.881057,48.01210547,
856,Niue,,0.53040009,,,0.41846707,,0.440666134,0.04300821,0.0143069,0.01823275,0.01103634,,4.9231047,0.00241885,0.37123866,,0.475926,2.50943491,,,0.851638,,,,0.00895556,,0.23553179,,,0.08509268,,0.5979822,,0.0131752,,,0.1836814,0.757576,,0.632346,0.7047734,4.94071,,,,,,,0.0647126,,,0.00772,
66,North Macedonia,,12.09074798,3.49937778,2.749235751,15.66956355,,0.51831407,1.37355097,0.0792318,0.2506274,11.89140723,,102.5367047,13.03975717,52.56981578,,27.0793805,3.09388713,,0.214337,0.00482073,0,,,16.78816,51.2504186,24.64596562,,,10.04932797,2.52122142,,,6.91663034,16.6824,,0.390206634,0.24833467,,1.71541365,19.8542817,,0.1588807,0,,,3.8118302,,2.198026666,7.74383687,0.0569437,1.195700487,
189,"North of Sahara, regional",,0.678301332,0.602864,0.9947684,2.111976932,,0.5,3.44789983,0,1.24419,1.92525121,,54.10807606,9.069669685,5.260407489,,0.524796,0.006206409,,0.7643909,2.595439,,,,,14.338063,0.29257235,,,0.6361093,0.00051931,,,6.3331905,,,0,,,2.7520615,7.0316378,,1.065224,,,,1.23835544,0.1698232,,9.1133505,0.01112184,1.7323116,
889,"Oceania, regional",,4.57468635,2.95610455,0.6356061,18.93675043,,7.41664033,8.94598473,0.952773,2.6806818,5.50869032,,65.5103153,4.36950562,17.66803335,,8.39305982,6.738968518,,14.17799527,4.0263142,,,0.034482,0.082061,19.19699538,5.93894704,,,7.78613576,,24.80128197,,0.50151641,0.0427628,,6.11558759,0.58177957,,31.95360885,42.62205312,,,,,8.93437,1.527438,0.0740825,10.34204771,42.1653169,,8.924452626,
665,Pakistan,1.23519,143.1385894,132.8146175,59.29902161,134.2032375,,42.50321921,532.76461,5.0035241,108.5580894,53.57053968,,788.0316203,53.79061516,446.3189834,,387.7488111,18.1892465,,438.6103221,148.9934635,27.1124918,,,80.85510706,33.08248245,281.9169546,,,178.0975286,0.29353,0.0153559,,570.5343277,57.34818,,12.90142404,1.5637176,,31.842147,256.5511853,,14.1658278,,3.61095,,79.40836589,20.76488979,14.64101355,76.6009365,1.536909,101.5831308,
861,Palau,,0.24839557,0.2367592,,0.17801531,,0.106293784,0.141932,0.00734896,,10.55938429,,1.29356455,2.3233026,0.33566189,,4.39111327,1.778689,,0.7122284,0.392047,,,,,,0.00496479,,,0.106906784,0.001446,2.94916534,,0.0671531,,,,0.00330732,,2.4208625,0.586671673,0,,,,,,,0.309513,,,0.5249036,
366,Panama,,5.72249042,1.5637647,0.3584782,2.222427911,,0.7068995,13.40975988,0.1074749,0.29307874,22.73223548,,156.0456358,0.12959196,13.1277915,0,2.74445874,0.0396444,,0.437620329,0.0069025,,,,0.1287357,3.148243,204.8349794,,,7.82458905,,0.0470779,,47.0117784,0.26364,0.007028,5.83524328,0.0496519,,2.26005548,7.606737128,,,,,,4.44877966,,0.2366497,2.3060073,0.0950015,1.82997589,
862,Papua New Guinea,,16.29621724,14.34725101,8.28547083,9.11702429,,62.52728299,122.7309704,0.0775965,17.57274398,25.49223579,,211.2590288,7.23762009,10.05792089,,220.9848477,28.90117047,,3.70880636,5.83467778,,,,43.398195,17.43034217,6.335444988,,,25.30583419,0.89858456,6.7899967,,0.16431713,0.72314677,0.32893,0.439398732,0.46121657,,5.81198057,80.03815306,0.927636,0.5033719,,,,8.1592518,2.3069659,4.226036897,3.209832,,11.47817703,
451,Paraguay,,20.23163785,3.9914169,1.64536325,2.323756355,,5.7709366,5.56429596,0.08568724,2.917020389,34.88373001,,14.49588987,1.130951,24.32765467,,139.944662,0.78024785,,0.0376686,3.271889,,,,6.2747817,124.8121448,102.581784,,,24.00117916,0.2349621,,,3.47137368,,,1.4480912,1.521740365,,4.19822468,4.52374325,,0,,,,2.2947717,0.4,0.4975035,3.864204711,0.171117,4.5715667,
454,Peru,,99.8826555,9.51881951,48.47264349,72.89323572,,5.441286635,16.61510361,0.68098158,11.08950547,129.9835128,,102.9701191,2.47536614,268.5629991,,201.1816007,7.466368506,,20.91384283,1.35255514,,,0.00042877,3.133984946,32.33810112,218.5702188,,,214.9758389,4.26593088,15.56067037,,59.02996228,3.975868127,22.22472824,393.4415912,2.850675558,,55.68802353,39.41209093,0,0.1625,0,,,21.7647712,0.5,6.09475132,22.60044856,3.7282398,21.63018268,
