RecipientCode,RecipientName,100,110,111,112,113,114,121,122,123,130,140,150,151,152,160,200,210,220,230,231,232,233,234,235,236,240,250,300,310,311,312,313,320,321,322,323,331,332,400,410,430,510,520,530,600,720,730,740,910,930,998,(blank)
232,Chad,,,9.423152382,7.69899947,4.56369997,5.568377648,19.61129898,53.03808679,0.00127825,19.64973299,35.67677378,,42.01172899,12.24584692,10.98392255,,7.8087481,11.9822932,,,,,,,0.195568,0.319717,7.023971,,,44.49653726,,,,0.50231536,11.15436,,0.437253,,,9.46581917,37.1228018,255.6830351,45.2305776,,6.3739348,214.0583954,6.1302446,3.2384777,3.937928386,0.16404433,34.50750837,
730,China (People's Republic of),,,104.1886427,6.5733442,327.8831254,407.7791455,187.4918388,136.9927636,,3.37673845,641.7437531,,54.66117325,0.4787892,73.49656917,7.83936,1336.381479,246.784404,,324.9739295,241.4662098,129.1485938,,1.63108487,29.88613931,300.4926052,5.191651714,,0,400.4727202,80.4789849,4.0680435,,2767.720612,1.7484568,134.3810826,17.93835183,11.53047704,2.77636,132.2079053,235.0616915,,,0,,4.09603645,0,9.70956058,16.00455607,0.0567537,144.5243199,
437,Colombia,,,9.81205325,11.25638681,6.936549805,136.4507568,5.778801408,5.298521148,1.066941881,4.053486082,398.0460303,,1268.796214,411.7148051,79.38226114,,118.0415846,58.56930076,,3.20118276,74.03812117,0.1586767,,,0.082142998,94.28649221,67.51977719,,,155.0184461,58.0602264,2.98896808,,209.3942173,1.447852477,6.07147303,287.7892543,1.261719013,,525.3036362,427.9569787,,1.18022,0.66469,,80.11616013,2.884155253,59.04986986,23.78731176,25.3896299,40.20420681,
233,Comoros,,,1.814723452,2.1681292,1.66758441,12.2777777,2.483720308,6.80418624,,4.33484521,4.5786907,,6.471219726,0.02347643,2.360409043,,24.9521769,3.46606082,,0.577882,3.9272817,0.592912,,,1.28049,0.177033,1.16255099,,,0.76215129,0.22078,1.28113,,,,,0.06619828,,,3.21598854,0.76323791,,3.053835,,0.69234486,0.03466,0.244074,2.81401535,0.95593808,0.07849817,1.423890035,
234,Congo,,,2.4923901,8.56305833,2.01335705,18.26588039,2.133522348,13.79017482,0.01117709,6.1360117,28.77173735,,10.06182609,0.8680402,5.84994999,,35.56356669,3.2633588,,1.47708744,0.02763775,,,,0.1234226,0.02062612,0.941374,,,2.275265,2.572505,9.2417261,,2.644482,0.2288,,0.40016,,,8.979449,20.78642161,0,1.90097,,0.37310587,12.3422344,0.0826154,0.0283296,1.51697542,0.655690942,7.467980124,
831,Cook Islands,,,0.8226639,,0.0187321,0.37545539,0.138101075,0.226907403,0.0326141,,6.8067192,,0.223384288,0.01526698,0.051762006,,0.0560771,5.64510093,,,4.042158,,,,,,0.00533566,,,0.02736813,,,,,,,0.135984,,,1.3900363,17.5430977,,,,,,,0.299198,,,,
336,Costa Rica,,,2.49153941,4.24839539,108.6368633,40.45387758,120.2906717,2.9601496,,1.93948063,11.10674096,,6.127950652,0.0157065,3.669121158,,122.203088,0.7637106,,0.125946,72.92554058,,,,0,0.2095262,0.72982846,,,4.479950325,0.08804155,0.0101052,,0.45652791,0.014584,0.26296,0.03840494,0.01090091,,4.47166681,6.262341204,,0.00321,,1.24017,1.4231573,18.103,1.22235195,3.01496453,0.0459435,21.56273685,
247,Côte d'Ivoire,,,10.95852582,23.78262886,18.43359606,34.02903841,19.26055809,99.55095921,1.0111122,174.8735403,38.62090252,,51.30047514,13.78407936,47.43147801,1.07256,152.6230866,11.3445711,,34.2214299,9.408476471,0,,,39.5271342,22.44948902,1.33992345,23.6044,,55.64842539,0,9.33245927,,11.06151088,27.01114898,0.253536,22.75648426,0.03752882,,14.79807304,33.98134054,113.76256,0.3246761,,0.18419185,8.078288,27.5935661,4.9044785,9.110941506,7.1100064,342.638898,
338,Cuba,,,1.36679349,0.6969212,0.0442864,7.947297101,8.26387854,1.17551166,0.03987414,6.5084732,108.4357448,,24.59775009,0.114808,5.222302241,,1.63460765,0.668055824,,1.97051921,9.24854335,,,,,0.75001504,0.46404665,,,12.59524522,0.04345335,1.38129,,3.697534608,0.198403,,0.92728745,0.366146206,,2.363778873,6.369529513,,1.475275,,538.9581527,0.17865177,10.1511434,1.2900597,2.81707485,1.26304774,13.13511814,
740,Democratic People's Republic of Korea,,,0.000777141,,,0.979425996,1.07654534,12.34922734,,0.5866754,1.14472314,,5.62759344,0.09680769,0.56070219,,,0.764305,,,0.666493,,,,,,0.076612,,,1.4529522,0.2076787,0,,,,,,,,0.13206161,1.41238735,,4.5953633,,54.7127,25.26833866,1.623271,3.864196,0.78644801,,4.593627659,
235,Democratic Republic of the Congo,,,35.22165906,54.56891505,45.02017208,19.47520322,153.0148559,448.664121,0.1226592,156.7889767,89.68004044,,182.5755605,102.4357751,33.62620661,,119.8086422,5.762078043,,22.03643571,62.84706358,,,,47.1284656,18.25791519,2.012183269,0.697822,,70.69853831,20.7525973,1.1228584,,55.32483507,14.73057552,,4.15732493,,,68.57918599,43.79007083,0,88.7821053,,77.54783288,565.1928786,27.50022515,21.43579096,36.67967656,1.78028708,20.05714177,
274,Djibouti,,,2.12796942,6.00775681,1.81431803,6.54779167,0.99143137,8.7733487,,1.64792654,36.9209142,,5.184962779,0.228963,9.507502175,,23.44068757,0.37876193,,1.7148351,10.1322933,0.0674063,,,2.967485,0.105555,1.1357434,,,3.9729754,0.01438,0.13222,,9.5710902,0.0521832,0,0.280335043,,,13.90207534,13.55224291,30.4933,1.0806069,3.62195,0.0222283,10.26169632,1.81180248,0.2304253,2.46631458,,4.40393433,
378,Dominica,,,2.05353992,0.00365862,0.00908424,0.48451838,,0.000677523,0.224972,0.00162606,1.01453874,,0.3668077,,0.498226109,,4.8138514,,,0.1274721,0,,,,,0,,,,2.55009053,,0.196192,,0.0786976,,,,0.01800109,,0.353851238,0.175199091,9.08769,,,,6.73153732,0.3899647,5.2600549,0.000275417,,7.1610852,
340,Dominican Republic,,,4.20548535,15.92866723,8.48670703,3.397011334,22.33556544,3.74835592,,18.3291752,7.852207056,,22.74207445,0.256836,45.00387004,10.5274,1.334219065,1.323936832,,1.33243149,5.597562,,,,24.8581451,0.290444644,325.2555401,,,12.7620755,0.262770768,0.1749609,,23.5941956,,,100.9525521,0.57392445,,8.85488579,4.922463486,,8.5603937,,,2.7608472,0.0988626,2.795932362,11.13125555,0.05876715,11.38608417,
440,Ecuador,,,24.00922106,20.66358362,7.92690919,14.69171482,1.987954408,6.660771476,0.06429081,2.008126612,129.7930881,,268.1964854,0.56915167,21.6267411,,563.3944779,0.72708304,,0.16067848,1.56295281,,1.338199,,2.5,62.1302957,1.408142039,,,18.65934935,1.66227456,0.5045401,,4.362740938,0.10540602,0.0232202,3.47875015,0.62990272,,48.52723666,15.34584407,,1.0613124,0,,20.7424279,17.63065176,9.860039331,0.80899992,0.12702,4.115920567,
142,Egypt,,,295.0363682,44.83116801,58.4314722,86.83300342,83.9302621,68.45174947,0.04900237,19.61534795,433.7416326,,356.846664,12.73444179,222.6279407,,682.8468254,8.57924653,,750.6511606,596.8224416,326.3345971,,,36.4015427,1276.074834,236.1127221,,,255.007571,,0.29028192,9.36742,391.2179966,347.3779289,0.392756,4.09362406,9.667587272,,11.41792413,595.7695577,265.549,0.46079,0.00022,5.5040103,35.48325479,,0.29904987,21.92619881,0.612411573,256.6417365,
342,El Salvador,,,3.96129312,16.41088652,30.9603882,8.594706961,12.53486502,10.81372754,,12.04105362,12.436363,,413.5059256,48.67748108,29.04197206,3.60028,24.32150331,0.85355748,,0.30560384,0.4585483,,,,,29.2346667,4.14193523,,,8.71568167,0,0.1947366,,10.14568807,0.1963589,,10.53240422,4.25279,,3.030951508,10.42412636,0,7.50339036,0,0.36652,3.9906613,1.98991,6.297095662,25.2164751,12.7450194,5.410705451,
245,Equatorial Guinea,,,0.202821572,0.761075,0.4049839,0.60294274,1.203423664,1.461611022,,0.4964966,0.0212074,,0.938958099,,0.71832709,,0,0.00826819,,0.00349109,,,,,0,,0.03122209,,,0.062716924,0.13781,0.17254,,0.00955174,,,,0.000243302,,0.16738432,0.700153606,0,,,0.20116732,,,0.023753,0.979673,0.162154,0.7245448,
271,Eritrea,,,0.741016745,0.119599,1.5735382,2.180136924,1.18353735,30.11673248,,11.03316302,0.32618106,,7.123552941,0.029327,0.824317625,,1.30071,0.4219797,,,6.625015276,0.0128408,,,0,,,,,2.2633287,0,2.71149631,,0.2601741,,,,,,1.135889724,2.0429535,,0.63138,,,9.0949441,1.00069,0.14993134,7.78945E-05,1.26958482,3.441693879,
280,Eswatini,,,4.20062872,2.306920402,0.61315929,0.59859862,4.12987677,15.9985411,,59.33917163,5.07480851,,5.325139328,0.0033638,3.21864851,,28.7080397,0.0732275,,0.02538075,0.387255,,,,0,0.014209231,0.0726741,,,21.33455084,0.00695414,0.11748,,0.0344351,,,0.0335312,0.135416499,,0.923128,1.233535371,,1.8534891,,,4.7453748,,0.13991792,0.00366569,,2.60769915,
238,Ethiopia,,,54.26183498,194.6754203,41.59090215,27.16178929,95.56213391,501.292671,0.0586044,435.0428097,160.923086,,275.9090876,15.47766968,441.5601925,,209.086655,94.3206056,,96.54212174,17.87765358,0.60413252,,,149.39814,233.1916328,274.3622472,1.8297673,,390.7274619,13.35703199,5.2630642,,157.715681,1.43926665,0.206207,98.22075204,0.4612023,,52.43558936,213.0098717,,228.7159456,0.01719,,635.0745552,23.5980791,14.50561722,35.20885623,0.092802785,63.50107922,
89,"Europe, regional",,,7.28346312,24.98767271,2.18003303,35.67385576,17.4167826,7.45340825,,2.1340259,23.8107817,0.12942,367.9004471,71.75852133,55.35280653,,9.616016,6.03137743,,29.9870561,6.53077865,3.73235,,12.6152624,6.2468808,130.2604284,14.9260465,,0.417758,6.07411329,2.0285726,0.619756,,24.5387046,0.8012516,0,40.7755816,0.79999003,,47.26485579,211.544893,,2.03944,,,9.21071604,0.07993524,5.3267958,54.97200496,8.41411899,62.85175766,
789,"Far East Asia, regional",,,0.48241522,3.4335825,2.5487548,1.5412669,9.6238513,61.982906,1.771,6.59578729,6.37657241,,16.53438912,3.785816,9.932739081,,2.907705,0.3416236,,2.9988625,3.288705,,,0.178992,,1.6105192,0.884040864,,,10.07062402,2.9451877,0.441112,,2.33721514,,,6.4409175,0.0122712,,31.53224649,9.70664525,,,,,8.087023,,2.6457685,11.26973,,8.438008131,
832,Fiji,,,8.964186,3.0255853,0.26225496,7.24516826,7.486500738,7.529880583,,0.396046907,4.541414726,3.21284,39.53737337,0.50808633,5.508633883,,3.76489251,0.94134323,,1.32607702,0.92857195,,,,,2.241930761,9.67334978,,,12.1294712,0.02981773,1.70534503,,2.30013803,,2.364919,0.517887,0.0125953,,11.61959135,14.46768088,0,0.00686712,,,0.75922365,1.99711,3.098308718,0.137833,,0.34708973,
239,Gabon,,,2.702320581,0.55811127,9.27347338,17.16512398,3.63077326,3.72156769,0.035,1.66539522,10.351955,,5.260402904,1.4227081,4.65102498,,14.681291,19.9221566,,0.741944,1.7489033,,,,1.7312,,6.51067,,,1.2853803,2.487089747,0.13830372,,0.463983,0.256131,,0.0279852,,,3.90674961,7.519329309,88.5165,,,3.87348,0.017487,,0.0242017,0.891368738,0.0567537,13.86936642,
240,Gambia,,,7.61762493,4.33505762,0.01503922,9.306314297,22.64472726,26.61903135,0.2591693,1.65531156,0.96964263,,17.41473789,4.1425213,2.556927952,,51.0483682,0.73343756,,8.121939,2.1570344,3.00693,,,10.023514,5.113818,1.746725,,,7.58757846,,0.444687,,1.47171,9.69761,,0.11277,0.0997051,,1.53041533,5.175737602,36.24056,6.7194817,,,1.5893128,,0.3783896,0.17796611,1.757559657,19.75886576,
612,Georgia,,,32.62571133,4.189985,9.43800504,32.90409039,3.32310066,2.80230326,0.2802726,6.9251972,79.300195,,183.2284506,45.42599968,76.30918997,,243.1472489,0.56315504,,70.57776169,3.93109689,,,0.243216,12.92441,136.0154834,12.85497569,,,17.86713216,1.29694276,,,15.63877085,0.0202331,15.22719,16.77263135,7.608669732,,9.33120037,50.61590513,,0.123,0,,3.74601104,17.771037,0.3841837,13.6549237,10.8766929,48.23427579,
241,Ghana,,,12.62091102,28.1222369,30.78693529,41.86857493,26.8751876,165.5914214,0.2058972,59.49552451,63.4455444,,116.3783811,1.8310368,23.87575075,15,164.7759368,15.70577741,,18.34483299,2.55333562,1.59837,,0,56.6954744,57.31546803,13.95808988,0.778273,,175.484991,12.3575591,7.31318874,0.179929,14.49811373,1.0358559,,3.82137961,0.045319,,13.44417624,25.42408586,191.2895762,12.563545,0.71582,,4.1049575,,0.3550225,21.73299052,1.11229151,21.00062215,
381,Grenada,,,0.085685,0.00660212,0.1140436,0.14908012,0.009000542,,,,0,,10.89807855,,0.50566358,,0.84840726,1.067586261,,0.5136444,0.189706,,,,,,4.328852,,,0.37392655,,0.0148242,,0.3749124,,,3.3,0.0774745,,11.49023231,2.857799466,,,,,,,3.30132,1.53395E-06,,3.578539106,
347,Guatemala,,,25.38216666,62.00841098,9.54820196,5.385544607,12.96566163,19.24256369,0.0767246,17.73247607,24.31373755,,108.8783494,23.37566998,8.199113455,,16.74905603,0.17553855,,0.11923474,0.57635076,0.0253082,,,,2.2113533,214.4854614,,,31.28824946,1.4147423,-0.0002953,,63.9756264,0.0169952,,0.055595562,0.000243302,,15.29505345,16.12824914,0.02826208,12.63933469,,0.03602,13.62154485,1.13227266,3.306781533,16.27204341,0.33804932,11.17035269,
